Content,Url
"Procura-se!!
with a Reel: https://www.facebook.com/reel/2631086593755674",https://www.facebook.com/amigobichoprudente/posts/pfbid031AcSwckztf24v3Vjtf2WmD993w4kc2HLNKaodzXhYbQptUrAWkjpGSenJ5UG5rEUl
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9230648413707512/",https://www.facebook.com/amigobichoprudente/posts/pfbid02855yA2GievaQQbJ85JGfXuShxyKRjq3RWDNAbrDtDxt3HnuTR9xAJKH4ZND27XpGl
"BRISA ENCONTRADA!
🙏🏻🙏🏻🙏🏻
with a Photo: https://www.facebook.com/photo/?fbid=1081820233971891&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid09TuMLTKCvPY9HHjQAEy7DKEBbG9FM5uZpBx3opvmvSAX2jPzEh78hFjWAJb2ravvl
"“Pra quem está acompanhando o caso do gatinho que foi descartado  a própria sorte , estou alimentando ele várias vezes ao dia todos os dias pra ele consegui sair dessa !
 CONSEGUIMOS FAZER EXAMES  COM O DR DIEGO E ELE NÃO TEM NADA GRAVE 🙏🏻

PORÉM PRECISA SE ALIMENTAR DE UMA RACAO BOA PRA NÃO CAIR EM UMA ANEMIA MAIS PROFUNDA !
 Me ajuda a salvar ele e mostra que o amor cura ❤️
Preciso de doação pra compra essa ração pra ele e compra mais sachê quando os meus acabarem .
Vou deixar meu contato para quem quiser fala diretamente comigo ( pode doar direto na casa de ração e eu busco é só me avisar pois moro do lado de uma )
 Conto com ajuda pra salva essa vidinha 
18988202635 “ @gyovana_rodrigues_
with 2 Attachments: https://www.facebook.com/amigobichoprudente/posts/pfbid02qGM6f8yCfcmXmDqtGSvCArWKd1y7c8Nvz3BeMQekRZj6h1hdCFvm2jwdFhP5cccl",https://www.facebook.com/amigobichoprudente/posts/pfbid02qGM6f8yCfcmXmDqtGSvCArWKd1y7c8Nvz3BeMQekRZj6h1hdCFvm2jwdFhP5cccl
"“Essa gatinha está na rua desesperada por fome e através de doações estou alimentando ela todos os dias , supostamente deu cria em uma casa onde o dono do local não gosta de gatos ! Ela precisa de uma lar temporário URGENTE ou algo de ruim pode acontecer com ela e seus bebês !
Me ajuda a salvar essa gatinha e seus filhotes por favor 🙏🏻
Ela é muito mansinha impossível não se apaixonar por ela ❤️
18988202635”
with a Photo: https://www.facebook.com/photo/?fbid=1081814900639091&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid037z4ZWiJ2MZyYc7gsfMD5qopwKjWwwPrQ3BxdpFc4GUPk6kvehHp5G5HCkzZXtW9rl
"❌quem perdeu?
( sem informações se foi resgatado )
with a Photo: https://www.facebook.com/photo/?fbid=1081812640639317&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02jg2mE4oNGVcW5wX5NaEhExHGxDoykZEy3PeiA6Y2v4uwBmowuwmdszpKe6zc4Ug5l
"❌Procura-se!!
with a Photo: https://www.facebook.com/photo/?fbid=1081812257306022&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0tgvvzu1Ya4mqqaitkXzkvNfthWgTmzcQDKVtbWrsvH3c6Hu4Kxr4kukNmCM9H94Xl
"❌Procura-se THEO!
Cachorro fugiu pelas redondezas do Parque dos girassóis.
☎️18996260701
with a Photo: https://www.facebook.com/photo/?fbid=1081805223973392&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0gXDRKFuuSqNTeW7PPNaiLuziptBvT6BYdeomUYQ9B6qxu6kwBtFsqGYaBfqTu6jZl
"Na rua e famintos!

Compartilhe para que tenham chance de uma boa adoção ❤️

(Endereço na foto) - post André Marini
with a Photo: https://www.facebook.com/photo/?fbid=1080360300784551&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02qwhbxx4sjdyhGNpX6RnXnKCV1zDNw3DKPptUybmEM3qfJPgxPT3T7QmN3AKQVaEal
"❌Compartilhe para que encontre um bom lar ❤️
“Essa bebezinha apareceu ontem a noite na calçada miando muito.
Toda suja de óleo de carro e com uma meia amarrada no pescoço, com os olhos azuis semi fechados  a espera de um socorro.
Não sabemos se foi abandonada ou caiu do motor de algum carro !
Após um banho morno se alimentou e dormiu tranquila !
Ela é muito dócil, ronrona o tempo todo 😻 
Precisa de um lar pq já deve ter sofrido bastante 
Quem tiver interesse em adota- lá ,entre em contato pelo (18)996100303 “
with a Photo: https://www.facebook.com/photo/?fbid=1080359150784666&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02h2vFyAJSXo1ZfbUWD7Z7VFgv2QMcJj2KUdbNorkapstHNZnxANkCXemLFTkWTcm7l
"❌Alguém viu a ESMERALDA??
with a Photo: https://www.facebook.com/photo/?fbid=1080356184118296&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid023gJK5CUWmceVQ6nMd5JJtG8qMy2gzTNgAtiMyoqcphCYDBTh3kzK5YwDiKwRg4osl
"Adote ❤️
with a Photo: https://www.facebook.com/photo/?fbid=1080355947451653&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0nSCsmkW6jEsTTNjbDckn6HoDqixGHS3HEHvtCDKUZNPXBU8bdVSn43erALeRsH8l
"❌Alguém viu o THOBY??
with a Photo: https://www.facebook.com/photo/?fbid=1080355544118360&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid037SPfwB4UyFBxqvWvSWfvY9c3orvrixkyzkufqyYRSKTkfZAPWz8KD8gDyf48Ef5Tl
"Na rua e com fome.
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9210121749093512/",https://www.facebook.com/amigobichoprudente/posts/pfbid03LyDnYnZt2AxkP1qxLHLGeg9EhFXqvHjSa3isBcEW1eJYtHqNzrP8rMhdvq3g7kdl
"
with a Facebook Post: https://www.facebook.com/edna.nagase.2025/posts/pfbid02XYpxnKheLRuMNeHJnYZUiyHd5ySMYGpX9kUGAWypriNDCvj8EsCE2Y7HEmpDk6zDl",https://www.facebook.com/amigobichoprudente/posts/pfbid02K5JyheajtKnd23AdMuVZX3saPFDZ2AMtn6CbNtG7sConCs5rre5Qhta42qtJGfvXl
"❌Adoção responsável: 

Duas fêmeas tricolores e um machinho amarelinho para adoção responsável.

Contato: 18 99757-2320 Regina
with a Photo: https://www.facebook.com/photo/?fbid=1079928157494432&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02h92yQWZpX4T3B7ADzvSVGfHwP3koGU5rUG5ChLQrnZHqSbjG2jvzEG4eHQbhT4tsl
"
with a Facebook Post: https://www.facebook.com/pastoraldosanimais/posts/pfbid0UDrWqRz3LY4YXkLNLeX8B8qD6WGo2WTMLQimE7uenRdK6TeDcQhbc9TwnUiCLEfgl",https://www.facebook.com/amigobichoprudente/posts/pfbid02Cr3VPDvGqgDDVqWbn3rEVbd3P1kZDXnXEGZESwGDQirYuu5z4YxNhFxN4KwFvLTcl
"
with a Facebook Post: https://www.facebook.com/groups/1411413429080945/permalink/3905079863047610/",https://www.facebook.com/amigobichoprudente/posts/pfbid02wi4gcffyc9ySsM4GpWy21oK8p2jQL6xaKHwVcH3G2CXHA72B1ECEeRrsiSi2xsMl
"❌procura-se!!
Casal perdido entre o Jd Paulista e São Judas.
☎️ 18 98807-1712
with a Photo: https://www.facebook.com/photo/?fbid=1079888087498439&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid031ZDecodSuH3CRzPok1JbrhgvdSEHFHKDwDWKgKiUsj8WtdqMPrZA6HAgKpYeG5dTl
"
with a Facebook Post: https://www.facebook.com/amigobichoprudente/posts/1077658887721359",https://www.facebook.com/amigobichoprudente/posts/pfbid02Nv6id6EykzXosDBqzkLmQo9v5xSWeVsJSn6jShsCiuxWyzx2U8ErF8rm23bKMjpTl
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9207917229313964/",https://www.facebook.com/amigobichoprudente/posts/pfbid037KcvmNdMa22ZbYKKG1FGopiy2SsV96ihXp27kh44XgYyPZYaC4Rn6VykvomDwwBYl
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9201527909952896/",https://www.facebook.com/amigobichoprudente/posts/pfbid0zvdkr8h7LGXBjrSYruF3q5n586CvEN4vUTHjmBcXNeux5eM1ZHJPtUFPupus4QR7l
"
with a Facebook Post: https://www.facebook.com/uvzpresprudente/posts/pfbid03tRU2v9fFQu2EQQ8vsdA5vidj3ryEo4ZfoqwfUNcrmmQggr2ziSXywHpup293Gfgl",https://www.facebook.com/amigobichoprudente/posts/pfbid02mFYrtNYhvKCwuyBfvGKnHcckVvnMMEBvKH1ZGrpwqGf4eEVVPjXHUMdxBuGJMpQQl
"Cindy ENCONTRADA!!
🙏🏻🙏🏻🙏🏻

.

“Escapou  no Parque Cedral ,está com um pontinho da castração . Se alguém ver , por gentileza entrar em contato 
18 99725-5272 “
with a Photo: https://www.facebook.com/photo/?fbid=1077425227744725&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02dmz7iYcLTHp98SN6nvcGXJ37i8PKTVkJxSQny2beoAxPNB3bAWng5a56PW4h7odel
"Contato: ☎️18-99744-0604
with a Photo: https://www.facebook.com/photo/?fbid=1077153851105196&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0os8kFfNx61BjiTR7Wa4dbAcyNSp3S57JPAqF93NEwH54nYYjSRLaBeikKRwPYvNAl
"
with a Facebook Post: https://www.facebook.com/megracoes.oficial/posts/pfbid02dAvqqVLgSvWKDhyS9b6NyPgYW7yVah1JnFbgZinurhZwCuk4eDKLH4NrgPRqfYfbl",https://www.facebook.com/amigobichoprudente/posts/pfbid02Rka18JsZtG82ZdF7xop8ju3YkcjbQh8KuxzjKmArBJVa4NkMqL44RDpCpj34eoAjl
"
with a Facebook Post: https://www.facebook.com/silvana.ananias.7/posts/pfbid026BDpvcHePnA3JFxXtXKZhwsah8q2urVTVLyNLPwN9hzHRc9gx9cgLscPbgyaTpMXl",https://www.facebook.com/amigobichoprudente/posts/pfbid0eZkCagk4sRZ6cVExnLKwA5F7KjXVXNoKz62tFr3PuVBt62LPHT5NqqGoqc6HUMXGl
"Junte-se a nós, só castrando para diminuir o sofrimento e as crias nas ruas. 

 Quanto mais ajuda, mais castrações!!❤️

Agradecemos a parceria com a @carrion_vet ❤️

#castracaoeasolucao 
#amigobichopp
with a Photo: https://www.facebook.com/photo/?fbid=1077125237774724&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0VEieAfnZjFxvA9SsLrgmQf2NzeuXRZcn2aziAUM1GSRPcuYDmGZ3obCLMtXugfhFl
"São muitos nas ruas e não tem lar para todos. Castrar é a melhor opção! 😻

Doe bons produtos para nosso Bazar ou qualquer valor no pix amigobichopp@gmail.com

Agradecemos @carrion_vet ❤️

#castraréumatodeamor 
#castrarsalvavidas 
#amigobichopp
with a Photo: https://www.facebook.com/photo/?fbid=1077122991108282&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid032BobrhTwueSfetKrJbSWvAADsQwT6uo6Yr4BJ9ZzN6exCyh88szLw595ShZYheC2l
"Continuamos as castrações da turminha de rua. Ajude!! ❤️

Agradecemos a @carrion_vet pela captura ❤️

#castracaoéasolução 
#castrarsalvavidas 
#amigobichopp
with a Photo: https://www.facebook.com/photo/?fbid=1077121051108476&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02FpNqT2tdonbXi8qnfbgWAdP9rULWWDiVMjpze6FdoaR5yjmvp8ZvPoSUrm2KtYLwl
"❌PROCURA-se no Monte Alto, parque Cedral…
“Galera meu dog fugiu nas proximidade do monte alto, parque cedral...quem ver é puder entrar em contato me chamar no WhatsApp

(18)98194-5528 ou (18)997122520”
with a Photo: https://www.facebook.com/photo/?fbid=1075998457887402&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02UJD2ysLo1PqDiyfw8NEMvZ4R2v2dhX32QEDPfAdsmpgb1RjghEGrpiH9bQquyutl
"❌Quem perdeu??
Encontrada próx ao Fórum.
☎️Contato: 18 997919044
Compartilhe!!
with a Photo: https://www.facebook.com/photo/?fbid=1075863194567595&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0CKFJuHyzUGazjmfLYPB7uWSVtEbQiYvJCU9vr4FkZpgCpGThaiELqrEenpAgNczRl
"❌Quem perdeu??
with a Photo: https://www.facebook.com/photo/?fbid=1074769188010329&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid0nNkQTMPDkNYFKPk33zULAzJqFrbZTG5HpCC5B9uqY6fQj6f2dyDwRx4veLXy1Jrsl
"
with a Facebook Post: https://www.facebook.com/groups/animaisperdidospp/permalink/9165383430234011/",https://www.facebook.com/amigobichoprudente/posts/pfbid028831vjHjZW2vSVvpALqBK2ZArhnHwgyejvUeXDht6kRdh8Mth63crzm38zugoGVJl
"Contato: Silvana Sales
with a Facebook Post: https://www.facebook.com/silvana.sales.3517/posts/pfbid0W7ihwKFKGyduDxpEGrA6aCX6uKWVHeDqdHgehgC233aQLJe4CwxRUsLq8mqfQAC4l",https://www.facebook.com/amigobichoprudente/posts/pfbid0Q5Uwr8Az9ydVRDnHb3cwWioSPFcYjMcA1JUDHWrLnDGZN3irt8UpPiAHEbste7DTl
"
with a Facebook Post: https://www.facebook.com/dengoso.prudente/posts/pfbid02wYVVrvHiYdjdxtHGTiqPCmZs8HiU4cTFLkE3RzX7BKQCmez55ZkmWa6QXuF2Gp9cl",https://www.facebook.com/amigobichoprudente/posts/pfbid02fNNp8mUa1hk1VwccWK1zitefesJStWLpuq3CTdoxrsZsVXMiFJxtaEXHvfDh6xf9l
"“Pessoal, esse aqui é meu gatinho Sherlock, ele saiu de casa e ainda não voltou, nos mudamos recentemente para cidade, ou seja ele não conhece nada por aqui e nunca foi de sair de casa...
Ele é macho, castrado e tem  microchip, estou igual doida procurando na rua e chamando ele, mas ele ainda não apareceu. Se encontrar ele, por favor me manda mensagem, meus animais são minha família 
Moro no Jardim Monte Alto, na Alexandre Fernandes, Presidente Prudente - SP 
Se puderem me ajudar, agradeço Watts: 13 996527939 ( meu ddd é 13 mesmo, mudei recentemente e ainda não alterei para 18)”
with a Photo: https://www.facebook.com/photo/?fbid=1074646694689245&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid09yPahB6MaUYHhCG8xQF6axwGH6aAWFv1vmnPQi2LMDfeK72kjgHbef3YprKxhFcXl
"Adote por amor e com RESPONSABILIDADE! 💙
Esse cachorro lindo está disponível para adoção responsável. Castrado, vacinado e vermifugado, ele é dócil, carinhoso e adora brincar. 
☎️Alexandra 99700-0044.
with a Photo: https://www.facebook.com/photo/?fbid=1074611084692806&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02S4b9HkQP4jYatEe8wwZKXHU5dEWf2eyU3J6zeatyKacSDMKTi5gdaiRCsww28e2Bl
"
with a Facebook Post: https://www.facebook.com/gislaine.martins.927/posts/pfbid0rtJnGjyTC5VX9nHtPug9NKQR2gNofYqxvZB8bzTgLhM7TPC3bQt45dFr3hWs9HcDl",https://www.facebook.com/amigobichoprudente/posts/pfbid02UAaRt8Se41ErUCByaJcLwer7x42YntgUu4FkLdnkYTCVLjECNbo8nb8sW3rweN1Bl
"❌Procura-se MARIA!
with a Photo: https://www.facebook.com/photo/?fbid=1074531784700736&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid02gLBakL9QQpn52JWoVSWRAMTTYw5wAennKuuyHRLhgV49aoejvSWVPR2vQNup95Vel
"De volta pra casa🙏🏻
with a Photo: https://www.facebook.com/photo/?fbid=1074531578034090&set=a.556096126544307",https://www.facebook.com/amigobichoprudente/posts/pfbid024xEafe537b5gYFZbzKG6STvKEQAGMUw6rmEPhVH9eSk1U8scEykBVoNwwZj2jJoul
"Adoção responsável:
 
Mãezinha e cinco filhotes machos para adoção responsável!

Contato:  18 99809-7519 Débora
with 7 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0xPRFPhfp3tqGvbpJcizM3AduF8MQaXANVR2zgh5RMeErSad3o331vY2q9c85BKe8l",https://www.facebook.com/pastoraldosanimais/posts/pfbid0xPRFPhfp3tqGvbpJcizM3AduF8MQaXANVR2zgh5RMeErSad3o331vY2q9c85BKe8l
"Postado a pedido de ajuda! 🆘
with a Photo: https://www.facebook.com/photo/?fbid=667137676024061&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02w1Ub9MwitXKwJ2BBWTH5HKdbuNw17n6X9rLUp1c1WVqNE534zcBT4tSQNuFt2z17l
"Adoção responsável: 

Dois filhotes machos , nascidos dia 21 de fevereiro.

Contato: 18 99618-7959 Cláudia
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02UyKTisUBPrAzm84zXTRDCpA5AkMLefWDHRpHp1DmTc7ngfnVgHFNddh9TcW4WDuBl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02UyKTisUBPrAzm84zXTRDCpA5AkMLefWDHRpHp1DmTc7ngfnVgHFNddh9TcW4WDuBl
"A Páscoa é tempo de renovação, amor e esperança.
É quando celebramos a vida e a ressurreição, lembrando-nos do verdadeiro sentido deste tempo tão especial.

Mas também é tempo de cuidado com quem não pode falar: os nossos animais.
O chocolate, tão presente nas celebrações humanas, pode ser extremamente tóxico para eles.

Nesta Páscoa, espalhe carinho, mas com responsabilidade.
Proteja, ame e respeite todas as formas de vida.

Com carinho,
Pastoral dos Animais
🐰🙏🏻🐰🙏🏻🩷
with a Photo: https://www.facebook.com/photo/?fbid=666201229451039&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02p4Gmq7ToMJxnmN36rWgPMqmyzA7G4sDtddrPNCfMtcUoCRM4qr9SY47GouR5RtzLl
"Adoção responsável:

""Mais um caso de cortar o coração !!!
Esse gatinho ficava na praça da coronel Albino sendo cuidado pelos moradores , eu fiz uma postagem e uma senhor veio e adotou ele , e agora ele apareceu aqui depois de um mês 10 vezes mais debilitado e magro !!!
O MESMO QUE ADOTOU DISSE QUE TROUXE DE VOLTA PRA PRAÇA PQ ELE TAVA MELHOR AQUI ! Eu desisto do ser humano😔
Olha a situação, ele mal anda !! 
O QUE HOUVE ? Ele tinha sido adotado e do nada está aqui nessa situação!! E o que eu faço? Ele novamente veio morar nas ruas."" 

Contato: 18 988202635

Adote com responsabilidade!
with 4 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid0UDrWqRz3LY4YXkLNLeX8B8qD6WGo2WTMLQimE7uenRdK6TeDcQhbc9TwnUiCLEfgl",https://www.facebook.com/pastoraldosanimais/posts/pfbid0UDrWqRz3LY4YXkLNLeX8B8qD6WGo2WTMLQimE7uenRdK6TeDcQhbc9TwnUiCLEfgl
"Procura -se animal desaparecido.

Informações e contato na foto da postagem.
with a Photo: https://www.facebook.com/photo/?fbid=663452559725906&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid05FpSmVUv1hhNDLzTy5JzN7cNHY4LX8CXy1o3JNUk1PskGUhoQNWNsfR7kFaSZ4Wgl
"Adoção responsável:

Contato: 18 98800 7088
with a Photo: https://www.facebook.com/photo/?fbid=663450783059417&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02qX8QqMFarRqVAbNuZhEhyBzV2m1TDCuGq8Rmz8ZJNMqKZKbpVjwv871mSXzKTBhbl
"Oiê, humano! 🧡
Meu nome é Tina e tô prontinha pra fazer parte da sua vida!
Tenho mais ou menos 6 meses, já sou castrada, tenho chip e meu coração é só amor!
Adoro um carinho, correr por aí e me jogar no seu colo como se já fosse minha tutora de nascença! 🐾💕

Tô na Petz Presidente Prudente-SP, esperando por você com o rabinho abanando!
Me dá uma chance de te fazer feliz? 🥰
with a Photo: https://www.facebook.com/photo/?fbid=663215139749648&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02gZHi7tMTeytTwDXuBZyHYDq2F4t1FGSELGbapba93jWVzpwWhP1fQvMNvJtNSSHrl
"Oi, humano! 💜
Eu sou a Duda e tô aqui pra te contar um segredinho:
eu sonho todos os dias com uma família pra chamar de minha! 🥹✨
Tenho uns 6 mesinhos, sou castradinha, chipada e muito alegre!
Amo um colinho, correr, brincar… e dou cada lambida cheia de amor! 🐶💕

Tô te esperando aqui na Petz Presidente Prudente-SP.
Vem me conhecer? Eu prometo ser a sua melhor companhia! 💌🐾
with a Photo: https://www.facebook.com/photo/?fbid=663214759749686&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02XiYhrMsaxeTfSA4fy7HT2LRBLGbcwRRPoX6EvjmyKyJnckTKQUowfYyHukRQNZuNl
"🈷️❌ATENÇÃO ️❌️
ESSE MENININHO, FOI DEIXADO PARA TRÁS. 

COMPARTILHEM PARA AJUDAR O PITOKO.

VAMOS CHAMA LO DE PITOKO.

PITOKO É DOCIL, MACHO, PORTE PEQUENO.

ESTA SENDO CUIDADO POR VIZINHOS, MAS PRECISA DE UM LAR.
JA TOMOU NEXGARD, VERMIFUGO .
CASTRAÇÃO GARANTIDA 

CONTATO  18 99656-6776
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02eujJAYxfLAd3bAzDQBFcrAWXiUadHs3Nrof1FQ5oMDAw1Z2tMXfrKD5HLwYzPvLcl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02eujJAYxfLAd3bAzDQBFcrAWXiUadHs3Nrof1FQ5oMDAw1Z2tMXfrKD5HLwYzPvLcl
"Procura -se 

Cachorros perdidos . Fugiram na Vila Marcondes.

Contato: 18 99610 1401
with a Photo: https://www.facebook.com/photo/?fbid=662970746440754&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02DsEcs4z81ugSfdp9Z4LaspRUEcLe3H6Xn7xHou46FJAU7LmHqcHkL4x2Umeb1UJ7l
"Adoção responsável:

Informações na foto da postagem .

Contato: 18 98800 7088
with 2 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02bWH648Q8qhoor25U8uesjRLD4wUggHWJTN51AunvyWmbazWKnQAHdm4xknuF1kqgl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02bWH648Q8qhoor25U8uesjRLD4wUggHWJTN51AunvyWmbazWKnQAHdm4xknuF1kqgl
"Esse lindinho da foto é o Pipoca, um macho com cerca de 8 meses, castrado, e com um coração que transborda doçura e carinho. 💛

Ele ama um colinho, caminhas aconchegantes e sofás bem fofinhos 🛋️. Pipoca é um verdadeiro amor: se dá super bem com cães e gatos, e só quer uma família pra chamar de sua. 🐾

📍 Está esperando por você na Petz Presidente Prudente - SP.

Se você sonha com um companheiro leal e carinhoso, o Pipoca pode ser o seu match perfeito! 💘

📲 Compartilhe e nos ajude a encontrar um lar cheio de amor pra ele.

#Adote #AdoçãoResponsável #MeAdota #CachorroParaAdoção #PresidentePrudente #Petz #PastoralDosAnimais #AmorQueLate #AdoteUmAmigo
with 6 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02ygzUFxgntSr3Pe2MXvVDkH7vpHt3ej8Yuvz3yoQfQFrT4vJ4AtM8kVH22Er71mMCl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02ygzUFxgntSr3Pe2MXvVDkH7vpHt3ej8Yuvz3yoQfQFrT4vJ4AtM8kVH22Er71mMCl
"Procura -se tutor ou adoção responsável/lar temporário:

""Oii! Boa noite. Encontrei uma cachorrinha perdida próximo ao fórum. Ela está comigo, porém não consigo ficar por muito tempo porque tenho um cachorro de porte grande e idoso. Será que você pode me ajudar a divulgar, por favor?
Se alguém puder ser lar temporário, eu agradeço! 
Contato: 18 99791-9044""

Obs : não é chipada.
with 3 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02eBaJQKdeyvgpCvZZXVv16GRZu2nbNZ7h5egLpAWJiXRKJXBXMpSNc6xbf3xMVs28l",https://www.facebook.com/pastoraldosanimais/posts/pfbid02eBaJQKdeyvgpCvZZXVv16GRZu2nbNZ7h5egLpAWJiXRKJXBXMpSNc6xbf3xMVs28l
"Adoção responsável:

""Amigos preciso muito da ajuda de vocês! Compartilhem! 🚨 

Esse doguinho foi abandonado pela família, se mudaram e deixaram ele pra trás. 🥺
Ele está sendo alimentado pela vizinha. 
Ele muito amoroso 🥰✨
e precisa de doador ‼️ 

Está no bairro João Domingos 📍

Mais informações Karol (18) 98814-8142""
with 5 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02PwwrQ9qUWHfHPUpPhQzPzy7Rz7dG9PZdwEpPkD5wQrDda2MWA6bxRZXvGZEjWpYZl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02PwwrQ9qUWHfHPUpPhQzPzy7Rz7dG9PZdwEpPkD5wQrDda2MWA6bxRZXvGZEjWpYZl
"Adoção responsável: 

Duas fêmeas tricolores e um machinho amarelinho para adoção responsável.

Contato: 18 99757-2320 Regina
with 4 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02HEPowEhP1Yor3c1XSk75vNV7b1Y3edg444FgCWjae1h1G2hT5fL8rgHZWPuQhQ7Jl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02HEPowEhP1Yor3c1XSk75vNV7b1Y3edg444FgCWjae1h1G2hT5fL8rgHZWPuQhQ7Jl
"🐶💛 O nosso querido Cãopista precisa de você!

A Comunidade da Paróquia Nossa Senhora do Carmo se une em oração e ação por ele. Nosso aumiguinho está internado e precisa de 30 dias de tratamento, medicações e cirurgia, com um custo especial de R$ 3.000,00.

✨ Com a generosidade da Dra. Mariana e do Dr. Thércio, já demos o primeiro passo. Agora contamos com a sua doação, de qualquer valor, para garantir o cuidado completo do nosso amigo de quatro patas.

📌 Chave Pix: 18 99629-1049
🔹 (Lígia Ricci Martins Olivete – Coordenação da Pastoral dos Agentes Protetores de Animais)

🙏 Que Deus abençoe imensamente cada um que puder ajudar!
Juntos, salvamos vidas.

#AjudemOCãopista #CuraComAmor #DoeComCoração #PastoralDosAnimais
with a Photo: https://www.facebook.com/photo/?fbid=658515466886282&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid0tbuZPaHusGd9kafHYoxgrzfuppSgDsH7c9wpqo688cbUvqNpJNTWQQ51qYAxeiP6l
"Procura -se o tutor:

""Boa tarde! Um cliente achou essa gatinha na Avenida Brasil próximo a rodoviária, ela estava com uma coleira roxa, sofreu um acidente e ela teva que passar por cirurgia! Estamos a procura do dono 🙏🐾💜""

Contato: 18 99666-8672
with a Photo: https://www.facebook.com/photo/?fbid=658486493555846&set=a.140997258638108",https://www.facebook.com/pastoraldosanimais/posts/pfbid02GhvYhTVAA7WQh6rfbuZfejtnYPYbJ4VFD7UCBXs3tzPiEcavFyCaR6iM1Cix71kSl
"Adoção responsável:

A mais clarinha é fêmea e os demais são machos .

Contato:  18 99134-1895 Carlos
with 4 Attachments: https://www.facebook.com/pastoraldosanimais/posts/pfbid02DQhSH4DzG89qDvFucjTSW7dkgF1JSo29PFJxJkVLQ1qho1eKW7LD7LqJmfWWTYyyl",https://www.facebook.com/pastoraldosanimais/posts/pfbid02DQhSH4DzG89qDvFucjTSW7dkgF1JSo29PFJxJkVLQ1qho1eKW7LD7LqJmfWWTYyyl
